Image_Name,Image_Path,Label,Edge_Count,Contour_Count
0728.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0728.jpg,0,12538,380
0040.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0040.JPEG,1,3624,90
0732.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0732.jpeg,1,7206,217
0736.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0736.JPEG,1,8711,235
0766.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0766.JPEG,1,9652,311
0578.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0578.jpg,0,18586,397
0195.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0195.jpg,0,30353,763
0203.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0203.jpg,0,6947,269
0834.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0834.JPEG,0,6368,134
0614.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0614.jpg,0,9761,129
0900.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0900.JPEG,1,6231,154
0916.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0916.JPEG,1,5733,147
0294.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0294.jpg,0,22322,457
0469.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0469.JPEG,1,6730,216
0443.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0443.jpg,0,58717,1290
0166.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0166.jpg,0,18326,383
0768.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0768.jpg,0,26112,199
0873.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0873.JPEG,1,4987,138
0106.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0106.jpg,0,5253,70
0231.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0231.JPEG,1,10219,336
0189.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0189.jpg,0,17163,409
0015.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0015.JPEG,1,3267,87
0533.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0533.JPEG,1,3724,120
0618.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0618.JPEG,1,11363,656
0235.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0235.jpg,0,21973,572
0316.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0316.JPEG,1,7591,255
0523.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0523.jpg,0,9716,143
0643.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0643.JPEG,1,8320,377
0426.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0426.jpg,0,6060,123
0179.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0179.JPEG,1,6515,149
0754.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0754.JPEG,1,8425,182
0107.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0107.jpg,0,17306,361
0647.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0647.jpg,0,261467,9254
0513.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0513.jpg,0,4537,103
0169.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0169.jpeg,1,6884,194
0395.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0395.JPEG,1,7347,225
0067.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0067.JPEG,1,6647,202
0298.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0298.jpg,0,13701,384
0589.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0589.JPEG,1,4275,97
0259.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0259.jpg,0,7913,151
0710.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0710.jpeg,1,7381,237
0359.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0359.jpg,0,13313,498
0629.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0629.JPEG,1,7812,244
0108.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0108.jpeg,1,7458,211
0750.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0750.JPEG,1,11184,441
0778.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0778.JPEG,1,6730,249
0306.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0306.JPEG,1,8722,255
0146.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0146.jpg,0,9645,187
0636.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0636.jpg,0,57688,1988
0907.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0907.JPEG,0,8091,310
0721.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0721.jpg,0,33273,573
0660.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0660.jpg,0,38435,661
0573.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0573.jpg,0,6755,212
0021.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0021.JPEG,1,11061,355
0910.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0910.JPEG,0,5697,187
0770.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0770.JPEG,1,4747,148
0485.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0485.JPEG,1,3142,102
0707.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0707.jpg,0,9422,285
0198.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0198.jpg,0,6770,191
0144.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0144.JPEG,1,6879,174
0518.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0518.jpg,0,20736,549
0446.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0446.jpg,0,38182,776
0735.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0735.jpg,0,57162,1837
0802.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0802.JPEG,1,2230,57
0719.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0719.jpg,0,18341,583
0487.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0487.JPEG,1,7169,188
0107.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0107.JPEG,1,6941,254
0032.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0032.jpg,0,7930,88
0028.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0028.JPEG,1,3745,83
0100.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0100.JPEG,1,3784,96
0572.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0572.JPEG,1,5567,114
0083.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0083.JPEG,1,5622,142
0658.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0658.jpg,0,22717,352
0202.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0202.JPEG,1,3842,109
0801.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0801.JPEG,1,5717,246
0881.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0881.JPEG,0,12875,476
0201.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0201.jpg,0,18332,396
0304.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0304.JPEG,1,6574,166
0297.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0297.jpg,0,20782,261
0419.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0419.JPEG,1,6590,166
0590.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0590.JPEG,1,7369,197
0906.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0906.JPEG,1,7817,278
0236.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0236.jpg,0,21246,734
0580.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0580.jpg,0,15312,280
0433.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0433.JPEG,1,8710,336
0551.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0551.JPEG,1,5110,151
0411.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0411.JPEG,1,3718,89
0297.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0297.JPEG,1,7384,261
0800.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0800.JPEG,0,4719,98
0323.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0323.JPEG,1,7976,243
0233.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0233.JPEG,1,13097,429
0757.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0757.JPEG,1,5041,147
0493.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0493.jpg,0,11849,175
0826.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0826.JPEG,1,4987,118
0249.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0249.JPEG,1,8449,248
0084.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0084.jpg,0,21092,371
0116.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0116.JPEG,1,6538,162
0080.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0080.jpg,0,12663,490
0436.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0436.jpg,0,28123,601
0623.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0623.jpg,0,6019,149
0484.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0484.jpeg,1,5666,132
0509.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0509.jpg,0,26525,437
0767.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0767.JPEG,1,7055,195
0556.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0556.jpg,0,33068,1384
0853.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0853.JPEG,0,4341,94
0730.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0730.jpg,0,22124,227
0656.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0656.JPEG,1,5455,154
0479.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0479.JPEG,1,4811,129
0246.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0246.JPEG,1,6496,152
0669.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0669.jpg,0,34015,1121
0444.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0444.jpg,0,278750,12933
0282.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0282.JPEG,1,7251,186
0553.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0553.JPEG,1,7957,266
0588.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0588.JPEG,1,4768,231
0791.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0791.jpg,0,44026,2706
0530.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0530.JPEG,1,5034,173
0035.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0035.jpg,0,16561,188
0289.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0289.jpeg,1,9828,418
0443.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0443.JPEG,1,9939,414
0324.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0324.jpg,0,32294,753
0220.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0220.jpg,0,15375,316
0914.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0914.JPEG,1,8088,371
0369.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0369.JPEG,1,9186,250
0558.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0558.jpg,0,23904,640
0812.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0812.JPEG,0,5056,115
0540.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0540.JPEG,1,8974,277
0482.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0482.JPEG,1,7822,201
0400.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0400.jpg,0,15198,326
0378.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0378.jpg,0,5625,196
0137.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0137.JPEG,1,5288,130
0040.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0040.jpg,0,13866,287
0798.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0798.JPEG,0,5366,115
0280.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0280.jpg,0,9118,182
0903.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0903.JPEG,0,5479,110
0037.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0037.JPEG,1,9846,322
0599.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0599.JPEG,1,4616,83
0113.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0113.JPEG,1,5214,207
0333.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0333.JPEG,1,6595,194
0723.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0723.jpeg,1,7604,217
0897.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0897.JPEG,0,6726,193
0164.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0164.jpg,0,105945,2347
0215.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0215.jpg,0,25077,680
0463.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0463.JPEG,1,7088,268
0509.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0509.JPEG,1,9823,335
0620.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0620.JPEG,1,10131,282
0764.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0764.JPEG,1,6982,164
0387.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0387.JPEG,1,5862,201
0135.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0135.jpg,0,42998,497
0184.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0184.jpg,0,96512,1347
0204.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0204.JPEG,1,7195,304
0390.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0390.JPEG,1,5816,190
0530.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0530.jpg,0,41401,1020
0342.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0342.jpg,0,5583,122
0068.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0068.JPEG,1,7056,166
0243.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0243.jpg,0,49500,1547
0835.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0835.JPEG,0,8231,348
0700.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0700.jpeg,1,3629,85
0467.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0467.jpg,0,31716,686
0491.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0491.jpg,0,2811,119
0277.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0277.jpg,0,23796,347
0504.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0504.JPEG,1,9912,274
0536.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0536.JPEG,1,3360,79
0343.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0343.jpg,0,11653,243
0552.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0552.jpg,0,11186,332
0209.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0209.jpeg,1,9616,321
0417.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0417.JPEG,1,5285,140
0606.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0606.JPEG,1,7624,293
0463.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0463.jpg,0,70320,1824
0639.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0639.jpg,0,4521,145
0912.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0912.JPEG,0,4262,105
0748.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0748.jpeg,1,8045,168
0283.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0283.jpg,0,8252,117
0674.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0674.JPEG,1,5710,183
0400.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0400.JPEG,1,5718,157
0086.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0086.JPEG,1,6410,279
0731.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0731.JPEG,1,8251,201
0155.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0155.jpeg,1,4289,104
0473.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0473.jpg,0,5144,94
0437.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0437.JPEG,1,6752,242
0569.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0569.JPEG,1,6824,174
0803.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0803.JPEG,1,6343,220
0611.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0611.jpg,0,13236,201
0700.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0700.jpg,0,14686,202
0192.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0192.jpg,0,29041,1386
0141.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0141.jpg,0,18924,216
0904.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0904.JPEG,1,5831,173
0790.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0790.JPEG,1,5086,115
0642.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0642.jpg,0,22769,338
0088.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0088.JPEG,1,11753,413
0838.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0838.JPEG,1,4273,169
0043.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0043.JPEG,1,3815,81
0309.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0309.JPEG,1,4845,110
0775.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0775.jpg,0,42389,1444
0429.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0429.JPEG,1,6989,228
0799.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0799.JPEG,1,5904,157
0529.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0529.JPEG,1,9622,301
0420.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0420.JPEG,1,5652,168
0031.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0031.JPEG,1,2462,78
0514.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0514.jpg,0,2621,3
0793.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0793.JPEG,0,4797,137
0807.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0807.JPEG,0,4923,164
0681.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0681.jpg,0,30518,1146
0181.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0181.JPEG,1,8155,188
0039.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0039.JPEG,1,8250,209
0259.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0259.JPEG,1,12669,485
0094.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0094.JPEG,1,6118,231
0279.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0279.jpg,0,21804,377
